ts_cnt,bank_id,del_flg,lchg_time,rcre_time,crncy_code,end_slab_amt,int_tbl_code,lchg_user_id,qis_int_pcnt,rcre_user_id,nrml_int_pcnt,tot_mod_times,begin_slab_amt,chore_int_pcnt,clean_int_pcnt,entity_cre_flg,penal_int_pcnt,int_tbl_ver_num,qis_portion_ind,int_slab_srl_num,nrml_portion_ind,chore_portion_ind,clean_portion_ind,penal_portion_ind,int_slab_dr_cr_flg,updated_at
1,1,N,2014-12-11T18:29:11,2014-12-11T18:23:15,NPR,99999999999999.98,CL001,ISHWORI,0,RAJESHKM,5.5,0,300000.0,0,0,Y,0,3,,4,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2014-12-11T18:29:11,2014-12-11T18:23:15,NPR,2499.99,CL001,ISHWORI,0,RAJESHKM,0.0,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2014-12-11T18:29:11,2014-12-11T18:23:15,NPR,99999.99,CL001,ISHWORI,0,RAJESHKM,4.5,0,2500.0,0,0,Y,0,3,,2,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2014-12-11T18:29:11,2014-12-11T18:23:15,NPR,299999.99,CL001,ISHWORI,0,RAJESHKM,5.0,0,100000.0,0,0,Y,0,3,,3,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-04-15T15:53:52,2015-04-15T15:18:35,NPR,99999999999999.98,SD020,GT0988,0,RAJESHKM,4.5,0,0.0,0,0,Y,0,1,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-04-20T16:30:58,2015-04-20T15:43:22,USD,99999999999999.98,SD015,ISHWORI,0,RAJESHKM,0.5,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-04-20T16:37:46,2015-04-20T16:14:46,NPR,99999999999999.98,CL001,ISHWORI,0,RAJESHKM,6.0,0,300000.0,0,0,Y,0,4,,4,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-04-20T16:37:46,2015-04-20T16:14:46,NPR,299999.99,CL001,ISHWORI,0,RAJESHKM,5.5,0,100000.0,0,0,Y,0,4,,3,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-04-20T16:37:46,2015-04-20T16:14:46,NPR,99999.99,CL001,ISHWORI,0,RAJESHKM,5.0,0,2500.0,0,0,Y,0,4,,2,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-04-20T16:37:46,2015-04-20T16:14:46,NPR,2499.99,CL001,ISHWORI,0,RAJESHKM,0.0,0,0.0,0,0,Y,0,4,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-08-18T15:50:44,2015-08-18T11:18:12,NPR,99999999999999.98,SD006,ISHWORI,0,RAJESHKM,3.5,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-08-18T15:51:13,2015-08-18T11:20:40,NPR,99999999999999.98,SBDBS,ISHWORI,0,RAJESHKM,3.5,0,0.0,0,0,Y,0,10,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-08-18T15:55:04,2015-08-18T12:14:40,NPR,99999999999999.98,CL001,ISHWORI,0,RAJESHKM,5.5,0,300000.0,0,0,Y,0,5,,4,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-08-18T15:55:04,2015-08-18T12:14:40,NPR,299999.99,CL001,ISHWORI,0,RAJESHKM,5.0,0,100000.0,0,0,Y,0,5,,3,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-08-18T15:55:04,2015-08-18T12:14:40,NPR,99999.99,CL001,ISHWORI,0,RAJESHKM,4.5,0,2500.0,0,0,Y,0,5,,2,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-08-18T15:55:04,2015-08-18T12:14:40,NPR,2499.99,CL001,ISHWORI,0,RAJESHKM,0.0,0,0.0,0,0,Y,0,5,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-09-18T11:45:39,2015-09-18T10:38:32,NPR,99999999999999.98,SBKBK,ISHWORI,0,RAJESHKM,2.5,0,0.0,0,0,Y,0,11,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-09-18T12:03:32,2015-09-18T11:01:02,NPR,99999999999999.98,SD006,ISHWORI,0,RAJESHKM,3.0,0,0.0,0,0,Y,0,4,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-09-18T12:04:05,2015-09-18T11:02:51,NPR,99999999999999.98,SBDBS,ISHWORI,0,RAJESHKM,3.0,0,0.0,0,0,Y,0,11,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-11-23T13:00:25,2015-11-23T12:42:09,NPR,99999999999999.98,SD020,ISHWORI,0,RAJESHKM,4.0,0,0.0,0,0,Y,0,2,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T12:44:37,2015-12-16T11:13:01,NPR,99999999999999.98,SBKBK,ISHWORI,0,RAJESHKM,2.0,0,0.0,0,0,Y,0,12,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T13:00:17,2015-12-16T11:35:44,NPR,99999999999999.98,SD006,ISHWORI,0,RAJESHKM,2.5,0,0.0,0,0,Y,0,5,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T13:02:04,2015-12-16T11:37:00.000000,NPR,99999999999999.98,SBDBS,ISHWORI,0,RAJESHKM,2.5,0,0.0,0,0,Y,0,12,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T13:04:49,2015-12-16T11:40:38,NPR,99999999999999.98,SD020,ISHWORI,0,RAJESHKM,3.5,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T13:08:36,2015-12-16T11:43:23,NPR,99999999999999.98,SBSOC,ISHWORI,0,RAJESHKM,2.5,0,0.0,0,0,Y,0,2,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T17:27:25,2015-12-16T17:10:36,NPR,99999999999999.98,CL001,ISHWORI,0,RAJESHKM,4.5,0,300000.0,0,0,Y,0,6,,4,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T17:27:25,2015-12-16T17:10:36,NPR,2499.99,CL001,ISHWORI,0,RAJESHKM,0.0,0,0.0,0,0,Y,0,6,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T17:27:25,2015-12-16T17:10:36,NPR,99999.99,CL001,ISHWORI,0,RAJESHKM,3.5,0,2500.0,0,0,Y,0,6,,2,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2015-12-16T17:27:25,2015-12-16T17:10:36,NPR,299999.99,CL001,ISHWORI,0,RAJESHKM,4.0,0,100000.0,0,0,Y,0,6,,3,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T15:29:23,2016-01-05T11:25:18,NPR,99999999999999.98,SBKBK,ISHWORI,0,RAJESHKM,1.5,0,0.0,0,0,Y,0,13,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T15:38:34,2016-01-05T11:53:32,NPR,99999999999999.98,SD006,ISHWORI,0,RAJESHKM,2.0,0,0.0,0,0,Y,0,6,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T15:39:11,2016-01-05T11:54:19,NPR,99999999999999.98,SBDBS,ISHWORI,0,RAJESHKM,2.0,0,0.0,0,0,Y,0,13,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T15:46:08,2016-01-05T11:58:54,NPR,99999999999999.98,SD020,ISHWORI,0,RAJESHKM,3.0,0,0.0,0,0,Y,0,4,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T15:56:30,2016-01-05T12:07:53,NPR,99999999999999.98,SBSOC,ISHWORI,0,RAJESHKM,2.0,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T16:10:45,2016-01-05T15:44:10,NPR,99999999999999.98,CL001,ISHWORI,0,RAJESHKM,4.0,0,300000.0,0,0,Y,0,7,,4,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T16:10:45,2016-01-05T15:44:10,NPR,2499.99,CL001,ISHWORI,0,RAJESHKM,0.0,0,0.0,0,0,Y,0,7,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T16:10:45,2016-01-05T15:44:10,NPR,99999.99,CL001,ISHWORI,0,RAJESHKM,3.0,0,2500.0,0,0,Y,0,7,,2,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-01-05T16:10:45,2016-01-05T15:44:10,NPR,299999.99,CL001,ISHWORI,0,RAJESHKM,3.5,0,100000.0,0,0,Y,0,7,,3,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-02-25T18:06:51,2016-02-25T18:05:36,USD,99999999999999.98,1.25,GT0988,0,ISHWORI,1.25,0,0.0,0,0,Y,0,1,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-10-23T18:42:50,2016-10-23T18:41:44,NPR,99999999999999.98,CL001,AP1268,0,GT0988,5.0,0,300000.0,0,0,Y,0,8,,4,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-10-23T18:42:50,2016-10-23T18:41:44,NPR,299999.99,CL001,AP1268,0,GT0988,4.5,0,100000.0,0,0,Y,0,8,,3,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-10-23T18:42:50,2016-10-23T18:41:44,NPR,2499.99,CL001,AP1268,0,GT0988,0.0,0,0.0,0,0,Y,0,8,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2016-10-23T18:42:50,2016-10-23T18:41:44,NPR,99999.99,CL001,AP1268,0,GT0988,4.0,0,2500.0,0,0,Y,0,8,,2,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-04-13T16:50:47,2017-04-13T16:47:50,NPR,99999999999999.98,SBDBS,AP1268,0,GT0988,6.0,0,0.0,0,0,Y,0,14,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-04-13T17:54:35,2017-04-13T17:29:20,NPR,99999999999999.98,SD006,SS1478,0,GT0988,6.0,0,0.0,0,0,Y,0,7,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-04-13T18:00:49,2017-04-13T17:27:50,NPR,99999999999999.98,SBKBK,SS1478,0,GT0988,6.0,0,0.0,0,0,Y,0,14,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-04-13T18:03:59,2017-04-13T17:30:08,NPR,99999999999999.98,SD020,SS1478,0,GT0988,6.0,0,0.0,0,0,Y,0,5,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-04-16T11:47:12,2017-04-16T11:44:08,NPR,99999999999999.98,SD031,SB2290,0,GT0988,8.0,0,0.0,0,0,Y,0,1,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-07-11T15:22:59,2017-07-11T15:10:15,NPR,99999999999999.98,SBDBS,JP2373,0,GT0988,7.0,0,0.0,0,0,Y,0,15,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-07-11T16:07:11,2017-07-11T15:26:00.000000,NPR,99999999999999.98,SBKBK,AP1268,0,GT0988,7.0,0,0.0,0,0,Y,0,15,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-07-11T16:08:24,2017-07-11T15:29:35,NPR,99999999999999.98,SD006,AP1268,0,GT0988,7.0,0,0.0,0,0,Y,0,8,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-07-11T16:08:37,2017-07-11T15:29:59,NPR,99999999999999.98,SD020,AP1268,0,GT0988,7.0,0,0.0,0,0,Y,0,6,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-07-11T16:17:18,2017-07-11T16:09:18,NPR,99999999999999.98,SD031,AP1268,0,JP2373,9.0,0,0.0,0,0,Y,0,2,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-10-19T14:13:20,2017-10-19T14:12:10,NPR,99999999999999.98,SBDBS,SS1478,0,JP2373,6.0,0,0.0,0,0,Y,0,16,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-10-19T15:47:39,2017-10-19T14:28:20,NPR,99999999999999.98,SBKBK,SS1478,0,JP2373,6.0,0,0.0,0,0,Y,0,16,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-10-19T15:53:49,2017-10-19T14:30:25,NPR,99999999999999.98,SD006,SS1478,0,JP2373,6.0,0,0.0,0,0,Y,0,9,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-10-19T15:57:31,2017-10-19T14:32:22,NPR,99999999999999.98,SD020,SS1478,0,JP2373,6.0,0,0.0,0,0,Y,0,7,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-10-19T16:03:00.000000,2017-10-19T14:42:07,NPR,99999999999999.98,SD031,SS1478,0,JP2373,8.0,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:21:27,2017-12-28T11:33:04,NPR,99999999999999.98,SD031,AP1268,0,SR2722,8.0,0,0.0,0,0,Y,0,4,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:23:51,2017-12-28T11:16:25,NPR,99999999999999.98,SBKBK,AP1268,0,SR2722,6.75,0,0.0,0,0,Y,0,17,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:26:03,2017-12-28T11:38:40,NPR,99999999999999.98,SD006,AP1268,0,SR2722,6.75,0,0.0,0,0,Y,0,10,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:45:48,2017-12-28T11:21:56,NPR,99999999999999.98,SBDBS,AP1268,0,SR2722,6.75,0,0.0,0,0,Y,0,17,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:46:18,2017-12-28T12:39:20,NPR,99999999999999.98,SBKBK,AP1268,0,SR2722,6.75,0,0.0,0,0,Y,0,18,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:50:06,2017-12-28T12:48:49,NPR,99999999999999.98,SBKBK,AP1268,0,SR2722,6.75,0,0.0,0,0,Y,0,19,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2017-12-28T12:52:33,2017-12-28T12:14:23,NPR,99999999999999.98,SD020,AP1268,0,SR2722,6.75,0,0.0,0,0,Y,0,8,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-01-09T18:52:45,2018-01-09T18:50:28,NPR,99999999999999.98,SBKBK,SR2722,0,SS2372,7.0,0,0.0,0,0,Y,0,20,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-01-09T19:54:38,2018-01-09T19:11:55,NPR,99999999999999.98,SD006,SR2722,0,SS2372,7.0,0,0.0,0,0,Y,0,11,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-01-09T19:55:01,2018-01-09T19:13:02,NPR,99999999999999.98,SBDBS,SR2722,0,SS2372,7.0,0,0.0,0,0,Y,0,18,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-01-09T19:56:11,2018-01-09T19:16:26,NPR,99999999999999.98,SD020,SR2722,0,SS2372,7.0,0,0.0,0,0,Y,0,9,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-01-09T20:01:39,2018-01-09T19:28:45,NPR,99999999999999.98,SD031,SR2722,0,SS2372,8.0,0,0.0,0,0,Y,0,5,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-12T15:49:13,2018-02-12T15:47:30,NPR,99999999999999.98,SBKBK,JP2373,0,AP1268,7.5,0,0.0,0,0,Y,0,21,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-12T16:21:03,2018-02-12T16:20:46,NPR,99999999999999.98,SD006,JP2373,0,AP1268,7.5,0,0.0,0,0,Y,0,12,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-12T16:28:06,2018-02-12T16:25:51,NPR,99999999999999.98,SD020,JP2373,0,AP1268,7.5,0,0.0,0,0,Y,0,10,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-12T16:29:42,2018-02-12T16:21:24,NPR,99999999999999.98,SBDBS,JP2373,0,AP1268,7.5,0,0.0,0,0,Y,0,19,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-12T16:41:05,2018-02-12T16:39:05,NPR,99999999999999.98,SD031,JP2373,0,AP1268,8.0,0,0.0,0,0,Y,0,6,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-18T16:58:54,2018-02-18T16:39:01,NPR,99999999999999.98,SD031,SR2722,0,AP1268,8.0,0,0.0,0,0,Y,0,7,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-18T17:09:44,2018-02-18T16:26:31,NPR,99999999999999.98,SD020,SR2722,0,AP1268,8.0,0,0.0,0,0,Y,0,11,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-18T17:10:35,2018-02-18T16:22:50,NPR,99999999999999.98,SD006,SR2722,0,AP1268,8.0,0,0.0,0,0,Y,0,13,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-18T17:11:06,2018-02-18T16:05:39,NPR,99999999999999.98,SBKBK,SR2722,0,AP1268,8.0,0,0.0,0,0,Y,0,22,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-02-18T17:15:46,2018-02-18T16:24:30,NPR,99999999999999.98,SBDBS,SR2722,0,AP1268,8.0,0,0.0,0,0,Y,0,20,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-06-22T13:39:08,2018-06-22T13:38:11,NPR,99999999999999.98,SD031,AP1268,0,SS2372,7.0,0,0.0,0,0,Y,0,8,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-06-22T13:47:58,2018-06-22T13:47:54,NPR,99999999999999.98,SBKBK,AP1268,0,SS2372,7.0,0,0.0,0,0,Y,0,23,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-06-22T13:49:28,2018-06-22T13:49:13,NPR,99999999999999.98,SBKBK,AP1268,0,SS2372,7.0,0,0.0,0,0,Y,0,24,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-06-22T14:20:28,2018-06-22T14:17:50,NPR,99999999999999.98,SD006,AP1268,0,SS2372,7.0,0,0.0,0,0,Y,0,14,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-06-22T14:34:08,2018-06-22T14:33:53,NPR,99999999999999.98,SBDBS,AP1268,0,SS2372,7.0,0,0.0,0,0,Y,0,21,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-06-22T14:38:07,2018-06-22T14:35:30,NPR,99999999999999.98,SD020,AP1268,0,SS2372,7.0,0,0.0,0,0,Y,0,12,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-07-17T19:06:29,2018-07-17T18:31:42,NPR,99999999999999.98,SD031,RK2336,0,SM1288,5.0,0,0.0,0,0,Y,0,9,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-07-17T19:12:10,2018-07-17T18:44:31,NPR,99999999999999.98,SD006,RK2336,0,SM1288,5.0,0,0.0,0,0,Y,0,15,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-07-17T19:16:03,2018-07-17T18:53:38,NPR,99999999999999.98,SD020,RK2336,0,SM1288,5.0,0,0.0,0,0,Y,0,13,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-07-17T19:58:47,2018-07-17T18:36:23,NPR,99999999999999.98,SBKBK,RK2336,0,SM1288,5.0,0,0.0,0,0,Y,0,25,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-07-17T20:01:19,2018-07-17T18:52:44,NPR,99999999999999.98,SBDBS,RK2336,0,SM1288,5.0,0,0.0,0,0,Y,0,22,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-07-18T15:02:52,2018-07-18T15:01:58,NPR,99999999999999.98,SD039,SS2372,0,AP1268,7.0,0,0.0,0,0,Y,0,1,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-02T15:42:47,2018-10-02T14:28:14,NPR,99999999999999.98,SBDBS,SM1288,0,AP1268,7.0,0,0.0,0,0,Y,0,23,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-02T15:48:05,2018-10-02T14:15:55,NPR,99999999999999.98,SBKBK,SM1288,0,AP1268,7.0,0,0.0,0,0,Y,0,26,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-02T15:59:15,2018-10-02T14:20:11,NPR,99999999999999.98,SD006,SM1288,0,AP1268,7.0,0,0.0,0,0,Y,0,16,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-02T16:07:57,2018-10-02T14:30:44,NPR,99999999999999.98,SD020,SN3207,0,AP1268,7.0,0,0.0,0,0,Y,0,14,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-02T16:11:47,2018-10-02T14:09:08,NPR,99999999999999.98,SD031,SN3207,0,AP1268,7.0,0,0.0,0,0,Y,0,10,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-02T16:13:31,2018-10-02T14:49:40,NPR,99999999999999.98,SD039,SN3207,0,AP1268,7.0,0,0.0,0,0,Y,0,2,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-09T16:50:58,2018-10-09T16:47:12,USD,99999999999999.98,SD015,RK2336,0,AP1268,2.6,0,0.0,0,0,Y,0,4,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-12T19:49:03,2018-10-12T19:48:14,NPR,99999999999999.98,SD039,RK2336,0,AP1268,7.0,0,0.0,0,0,Y,0,3,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-12T20:07:41,2018-10-12T19:40:03,NPR,99999999999999.98,SD020,RK2336,0,AP1268,5.0,0,0.0,0,0,Y,0,15,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-12T20:07:55,2018-10-12T19:39:30,NPR,99999999999999.98,SBDBS,RK2336,0,AP1268,5.0,0,0.0,0,0,Y,0,24,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-12T20:16:56,2018-10-12T19:35:39,NPR,99999999999999.98,SD006,RK2336,0,AP1268,5.0,0,0.0,0,0,Y,0,17,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-12T20:20:22,2018-10-12T19:31:39,NPR,99999999999999.98,SBKBK,RK2336,0,AP1268,5.0,0,0.0,0,0,Y,0,27,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-10-12T20:23:00.000000,2018-10-12T19:29:07,NPR,99999999999999.98,SD031,RK2336,0,AP1268,5.0,0,0.0,0,0,Y,0,11,,1,F,,,,C,2024-08-07 06:50:22.386
1,1,N,2018-12-21T15:57:58,2018-12-21T15:56:50,NPR,99999999999999.98,SD039,BJ2774,0,AP1268,6.5,0,0.0,0,0,Y,0,4, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-03-15T16:05:57,2019-03-15T15:55:07,NPR,99999999999999.98,SBKBK,RK2336,0,AP1268,4.75,0,0.0,0,0,Y,0,28, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-03-15T16:16:02,2019-03-15T16:14:37,NPR,99999999999999.98,SD006,RK2336,0,AP1268,4.75,0,0.0,0,0,Y,0,18, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-03-15T16:16:32,2019-03-15T16:16:06,NPR,99999999999999.98,SBDBS,RK2336,0,AP1268,4.75,0,0.0,0,0,Y,0,25, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-03-15T16:19:39,2019-03-15T16:19:07,NPR,99999999999999.98,SD020,RK2336,0,AP1268,4.75,0,0.0,0,0,Y,0,16, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-03-15T16:34:09,2019-03-15T16:33:11,NPR,99999999999999.98,SD031,RK2336,0,AP1268,4.75,0,0.0,0,0,Y,0,12, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-04-15T16:30:13,2019-04-15T16:29:59,NPR,99999999999999.98,SBDBS,FINADMIN,0,FINADM,4.5,0,0.0,0,0,Y,0,26, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-04-15T16:34:59,2019-04-15T16:34:47,NPR,99999999999999.98,SD020,FINADMIN,0,FINADM,4.5,0,0.0,0,0,Y,0,17, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-04-15T16:42:28,2019-04-15T16:42:08,NPR,99999999999999.98,SD031,FINADMIN,0,FINADM,4.5,0,0.0,0,0,Y,0,13, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-04-15T16:50:30,2019-04-15T16:50:13,NPR,99999999999999.98,SD039,FINADMIN,0,FINADM,6.5,0,0.0,0,0,Y,0,5, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-06-10T17:02:01,2019-06-10T16:46:32,NPR,299999.99,CL001,SS2372,0,AP1268,4.5,0,100000.0,0,0,Y,0,9, ,3,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-06-10T17:02:01,2019-06-10T16:46:32,NPR,99999999999999.98,CL001,SS2372,0,AP1268,4.5,0,300000.0,0,0,Y,0,9, ,4,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-06-10T17:02:01,2019-06-10T16:46:32,NPR,99999.99,CL001,SS2372,0,AP1268,4.0,0,2500.0,0,0,Y,0,9, ,2,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-06-10T17:02:01,2019-06-10T16:46:32,NPR,2499.99,CL001,SS2372,0,AP1268,0.0,0,0.0,0,0,Y,0,9, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-07-04T12:07:30,2019-07-04T11:31:12,NPR,99999999999999.98,SBKBK,SS2372,0,AP1268,4.5,0,0.0,0,0,Y,0,29, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-07-04T12:09:52,2019-07-04T11:39:35,NPR,99999999999999.98,SD006,SS2372,0,AP1268,4.5,0,0.0,0,0,Y,0,19, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-08-22T10:27:03,2019-08-22T10:26:25,NPR,99999999999999.98,SD089,AP1268,0,SS2372,6.5,0,0.0,0,0,Y,0,1, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-08-22T11:03:08,2019-08-22T11:02:44,NPR,99999999999999.98,SD081,AP1268,0,SS2372,6.5,0,0.0,0,0,Y,0,1, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-12-30T16:23:46,2019-12-30T16:11:53,NPR,99999999999999.98,SD107,AP1268,0,RB3814,6.5,0,0.0,0,0,Y,0,1, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2019-12-30T16:28:18,2019-12-30T16:22:29,NPR,99999999999999.98,SD120,AP1268,0,RB3814,6.5,0,0.0,0,0,Y,0,1, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2020-01-05T18:16:16,2020-01-05T18:15:21,NPR,99999999999999.98,SD122,BJ2774,0,AP1268,6.5,0,0.0,0,0,Y,0,1, ,1,F, , , ,C,2024-08-07 06:50:22.386
1,1,N,2020-04-13T11:19:31,2020-04-13T11:15:23,NPR,99999999999999.98,SBDBS,RK2336,0,AP1268,3.5,0,0.0,0,0,Y,0,27, ,1,F, , , ,C,2024-08-07 06:50:22.386
